FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS DE NACIMIENTO,CLASE DE EMPLEADO,PROFESION,ESCOLARIDAD,CODIGO DANE,CLASE,MARCA,LINEA,MODELO,COLOR,CANTIDAD,ANIO,MES,UTC DATETIME
2021-10-14,ATLANTICO,SOLEDAD,JUEVES,06:00:00,LOS ALMENDROS,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,SUPERIOR,8758000,VEHICULO-PANEL,CHEVROLET,SPRINT EDICION ESPECIAL,2002,GRIS,1,2021,OCTUBRE,2021-10-14T06:00:00Z
2021-10-14,BOLIVAR,CARTAGENA (CT),JUEVES,09:40:00,REP. DE CHILE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13001000,AUTOMOVIL,CHEVROLET,OPTRA ADVANCE,2010,ACEITUNA,1,2021,OCTUBRE,2021-10-14T09:40:00Z
2021-10-14,CAUCA,POPAYAN (CT),JUEVES,07:00:00,EL BOQUERON,RURAL,TRANSPORTE PUBLICO RURAL,SIN EMPLEO DE ARMAS,A PIE,A PIE,36,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,DERECHO,SUPERIOR,19001000,VEHICULO-PANEL,KIA,CERATO,002020,BLANCO,1,2021,OCTUBRE,2021-10-14T07:00:00Z
2021-10-14,CORDOBA,CHINU,JUEVES,01:00:00,POLO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23182000,CAMIONETA,CHEVROLET,LUV,1990,BLANCO,1,2021,OCTUBRE,2021-10-14T01:00:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,22:30:00,BOCHICA E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,43,MASCULINO,CASADO,COLOMBIA,PENSIONADO,CIENCIAS MILITARES,PRIMARIA,11001000,AUTOMOVIL,RENAULT,SANDERO,2021,GRIS,1,2021,OCTUBRE,2021-10-14T22:30:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,22:30:00,ENGATIVA ZONA URBANA E-10,URBANA,PERIMETRO URBANO,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,41,MASCULINO,-,-,INDEPENDIENTE,INGENIERO,SUPERIOR,11001000,AUTOMOVIL,RENAULT,LOGAN,002020,GRIS,1,2021,OCTUBRE,2021-10-14T22:30:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,09:00:00,EL RESTREPO E-15,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERIA CIVIL,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO,2013,CAFE,1,2021,OCTUBRE,2021-10-14T09:00:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,05:00:00,MANDALAY I ETAPA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,11001000,AUTOMOVIL,HYUNDAI,I 10,2012,GRIS,1,2021,OCTUBRE,2021-10-14T05:00:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,10:30:00,EL PORVENIR E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,COMERCIO INTERNACIONAL Y MERCADEO,SUPERIOR,11001000,AUTOMOVIL,KIA,CERATO,2013,NEGRO,1,2021,OCTUBRE,2021-10-14T10:30:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,14:30:00,LAS MARGARITAS E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,54,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,TECNICO,11001000,AUTOMOVIL,SKODA,FELICIA,1997,ROJO,1,2021,OCTUBRE,2021-10-14T14:30:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,14:30:00,PENSILVANIA E-16,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,VEHICULO-PANEL,CHEVROLET,NHR,2021,BLANCO,1,2021,OCTUBRE,2021-10-14T14:30:00Z
2021-10-14,CUNDINAMARCA,BOGOTA D.C. (CT),JUEVES,23:10:00,LA PENINSULA E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,56,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,VEHICULO-PANEL,CHEVROLET,-,2019,AZUL,1,2021,OCTUBRE,2021-10-14T23:10:00Z
2021-10-14,CUNDINAMARCA,FUSAGASUGA,JUEVES,00:26:00,TIERRA GRATA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,MASCULINO,CASADO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,25290000,CAMIONETA,CHEVROLET,LUV,1988,BLANCO,1,2021,OCTUBRE,2021-10-14T00:26:00Z
2021-10-14,CUNDINAMARCA,MOSQUERA,JUEVES,23:45:00,EL PORTAL DEL CERRITO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,50,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25473000,CAMIONETA,CHEVROLET,NPR NA,-,BLANCO,1,2021,OCTUBRE,2021-10-14T23:45:00Z
2021-10-14,GUAJIRA,URIBIA,JUEVES,10:00:00,ETNIA WAYUU,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,44847000,CAMIONETA,NISSAN,FRONTIER,-,BLANCO,2,2021,OCTUBRE,2021-10-14T10:00:00Z
2021-10-14,MAGDALENA,SANTA MARTA (CT),JUEVES,01:30:00,CISNE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,47001000,BUS,MAZDA,323 HB,-,ESTRATO DE PERLA,1,2021,OCTUBRE,2021-10-14T01:30:00Z
2021-10-14,VALLE,CALI (CT),JUEVES,13:00:00,NUEVA TEQUENDAMA E19,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ARQUITECTURA,SUPERIOR,76001000,AUTOMOVIL,KIA,RIO HB EX,-,BLANCO,1,2021,OCTUBRE,2021-10-14T13:00:00Z
2021-10-14,VALLE,CALI (CT),JUEVES,07:00:00,PRIMERO DE MAYO E17,URBANA,ESCENARIOS DEPORTIVOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERIA DE SISTEMAS DE INFORMACION,SUPERIOR,76001000,AUTOMOVIL,KIA,PICANTO LX,2016,GRIS,1,2021,OCTUBRE,2021-10-14T07:00:00Z
2021-10-14,VALLE,CALI (CT),JUEVES,06:30:00,CANEY E17,URBANA,FRENTE CONJUNTO - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS,SUPERIOR,76001000,AUTOMOVIL,MAZDA,2,002020,ROJO,1,2021,OCTUBRE,2021-10-14T06:30:00Z
2021-10-14,VALLE,CALI (CT),JUEVES,08:32:00,SAN VICENTE E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,KIA,RIO HB,2019,BLANCO,1,2021,OCTUBRE,2021-10-14T08:32:00Z
2021-10-15,ANTIOQUIA,ENVIGADO,VIERNES,20:33:00,LA PAZ,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,48,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,5266000,CAMIONETA,HYUNDAI,TUCSON IX35 GL,2012,GRIS,1,2021,OCTUBRE,2021-10-15T20:33:00Z
2021-10-15,ANTIOQUIA,MEDELLIN (CT),VIERNES,00:00:00,SANTA FE C-15,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,5001000,AUTOMOVIL,KIA,LINEA STANDARD,2018,BLANCO,1,2021,OCTUBRE,2021-10-15T00:00:00Z
2021-10-15,ANTIOQUIA,MEDELLIN (CT),VIERNES,09:00:00,LOS NARANJOS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-1,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5001000,CAMIONETA,TOYOTA,LINEA STANDARD,1997,-,1,2021,OCTUBRE,2021-10-15T09:00:00Z
2021-10-15,ATLANTICO,BARRANQUILLA (CT),VIERNES,19:00:00,EL SANTUARIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,-1,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,8001000,CAMIONETA,MAZDA,1.6 SEDAN AUT,2022,BLANCO,1,2021,OCTUBRE,2021-10-15T19:00:00Z
2021-10-15,ATLANTICO,BARRANQUILLA (CT),VIERNES,19:50:00,LA CAMPINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SUPERIOR,8001000,AUTOMOVIL,MAZDA,MX 3,2018,PERLA,1,2021,OCTUBRE,2021-10-15T19:50:00Z
2021-10-15,ATLANTICO,MALAMBO,VIERNES,11:00:00,VILLA CONCORDE,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,TECNOLOGO  EN MANTENIMIENTO AERONAUTICO,TECNICO,8433000,AUTOMOVIL,SUZUKI,SWIFT,002020,BLANCO,1,2021,OCTUBRE,2021-10-15T11:00:00Z
2021-10-15,ATLANTICO,SOLEDAD,VIERNES,19:30:00,LOS ROBLES,URBANA,CASAS DE HABITACION,LLAVE MAESTRA,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,SUPERIOR,8758000,VEHICULO-PANEL,MAZDA,1ALN3M,2004,BLANCO,1,2021,OCTUBRE,2021-10-15T19:30:00Z
2021-10-15,CAUCA,CORINTO,VIERNES,10:30:00,LA ESMERALDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,57,MASCULINO,DIVORCIADO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,19212000,BUS,CHEVROLET,NPR,-,BLANCO,1,2021,OCTUBRE,2021-10-15T10:30:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,21:00:00,MUZU E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMIONETA,MAZDA,CX 3,2022,ROJO,1,2021,OCTUBRE,2021-10-15T21:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,22:00:00,CASTILLA E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2007,PLATA,1,2021,OCTUBRE,2021-10-15T22:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,19:30:00,POLICARPA SALAVARRIETA E-15,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,STEPWAY,2012,GRIS,1,2021,OCTUBRE,2021-10-15T19:30:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,23:00:00,CASABLANCA E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,56,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,NISSAN,D22/NP300,2012,BLANCO,1,2021,OCTUBRE,2021-10-15T23:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,18:00:00,LA ESTRELLA DEL SUR E-19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,KIA,GRAND SPORTAGE,2004,VERDE,1,2021,OCTUBRE,2021-10-15T18:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,22:30:00,GARCES NAVAS E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,STEPWAY,2022,BEIGE,1,2021,OCTUBRE,2021-10-15T22:30:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,01:00:00,EL JAZMIN I SECTOR E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,RENAULT,SANDERO,2013,AZUL,1,2021,OCTUBRE,2021-10-15T01:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,13:00:00,ROMA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,61,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,HAFEI,XINYI CARGO HFJ6376,2010,BLANCO,1,2021,OCTUBRE,2021-10-15T13:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,05:00:00,CASA REY E-5,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,55,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,RENAULT,R 9 MAXIMO,1994,BLANCO,1,2021,OCTUBRE,2021-10-15T05:00:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,10:30:00,SAN ANTONIO E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,46,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,LOGAN,2018,GRIS,1,2021,OCTUBRE,2021-10-15T10:30:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,16:30:00,CIUDADELA COLSUBSIDIO E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,64,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,TECNICO,11001000,AUTOMOVIL,KIA,RIO,2016,ROJO,1,2021,OCTUBRE,2021-10-15T16:30:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,00:30:00,QUIROGA VIII ETAPA E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS CON ENFASIS EN MERCADEO Y VENTAS,TECNOLOGO,11001000,AUTOMOVIL,RENAULT,LOGAN,2022,GRIS,1,2021,OCTUBRE,2021-10-15T00:30:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,22:15:00,MAZUREN I SECTOR E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,BMW,118 I,2015,GRIS,1,2021,OCTUBRE,2021-10-15T22:15:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,22:20:00,EL ENCANTO E-10,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO,2012,PLATA,1,2021,OCTUBRE,2021-10-15T22:20:00Z
2021-10-15,CUNDINAMARCA,BOGOTA D.C. (CT),VIERNES,13:10:00,POLICARPA SALAVARRIETA E-15,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,43,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,PLATA,1,2021,OCTUBRE,2021-10-15T13:10:00Z
2021-10-15,CUNDINAMARCA,MADRID,VIERNES,06:30:00,EL PINAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-1,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25430000,AUTOMOVIL,CHEVROLET,SPRINT 1RA SERIE,-,GRIS,1,2021,OCTUBRE,2021-10-15T06:30:00Z
2021-10-15,CUNDINAMARCA,SOACHA,VIERNES,04:30:00,CONVIVA I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25754000,BUS,RENAULT,11 GTL,-,GRIS,1,2021,OCTUBRE,2021-10-15T04:30:00Z
2021-10-15,CUNDINAMARCA,SOACHA,VIERNES,23:45:00,LA CAPILLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25754000,AUTOMOVIL,SUZUKI,CELERIO,-,GRIS,1,2021,OCTUBRE,2021-10-15T23:45:00Z
2021-10-15,META,VILLAVICENCIO (CT),VIERNES,14:40:00,1 DE MAYO,URBANA,TALLERES,SIN EMPLEO DE ARMAS,A PIE,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,AUTOMOVIL,RENAULT,R 9,1998,BEIGE,1,2021,OCTUBRE,2021-10-15T14:40:00Z
2021-10-15,NORTE DE SANTANDER,CUCUTA (CT),VIERNES,22:30:00,BARRIO PRADOS DEL ESTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,54001000,CAMIONETA,TOYOTA,PRADO TX-L,-,BLANCO,1,2021,OCTUBRE,2021-10-15T22:30:00Z
2021-10-15,SANTANDER,BUCARAMANGA (CT),VIERNES,21:00:00,PUNTA ESTRELLA,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68001000,AUTOMOVIL,KIA,PICANTO EX,2016,PLATA,1,2021,OCTUBRE,2021-10-15T21:00:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,21:00:00,CHIMINANGOS I E5,URBANA,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS GENERALES,SUPERIOR,76001000,AUTOMOVIL,MAZDA,3,-,GRIS,1,2021,OCTUBRE,2021-10-15T21:00:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,20:30:00,LOS PARQUES - BARRANQUILLA E5,URBANA,CANCHA DE FUTBOL,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,76001000,AUTOMOVIL,KIA,RIO UB EX,-,NEGRO Y BLANCO,1,2021,OCTUBRE,2021-10-15T20:30:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,10:30:00,SAN FERNANDO NUEVO E19,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,58,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,KIA,RIO UB EX,2018,PLATA,1,2021,OCTUBRE,2021-10-15T10:30:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,11:30:00,SAN VICENTE E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,CAMIONETA,HYUNDAI,TUCSON IX35 GL,2015,GRIS,1,2021,OCTUBRE,2021-10-15T11:30:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,07:30:00,VERSALLES E2,URBANA,FRENTE OFICINA,SIN EMPLEO DE ARMAS,A PIE,A PIE,58,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECRETARIAS,TECNICO,76001000,VEHICULO-PANEL,MAZDA,323 HE,-,GRIS,1,2021,OCTUBRE,2021-10-15T07:30:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,09:17:00,BRISAS DE LOS ALAMOS E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,CAMIONETA,KIA,NEW SPORTAGE,2016,BLANCO,1,2021,OCTUBRE,2021-10-15T09:17:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,12:32:00,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,MERCEDES BENZ,GLC 250 4MATIC,2019,PLATA,1,2021,OCTUBRE,2021-10-15T12:32:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,16:46:00,LOS GUADUALES E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,KIA,PICANTO EX,2014,BLANCO,1,2021,OCTUBRE,2021-10-15T16:46:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,18:19:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,62,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,CAMIONETA,MAZDA,B2200I,1995,BLANCO,1,2021,OCTUBRE,2021-10-15T18:19:00Z
2021-10-15,VALLE,CALI (CT),VIERNES,08:06:00,LA ALIANZA E4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,KIA,CERATO PRO SX,2018,BLANCO,1,2021,OCTUBRE,2021-10-15T08:06:00Z
2021-10-15,VALLE,FLORIDA,VIERNES,00:00:00,PARAISO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,41,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,76275000,AUTOMOVIL,HYUNDAI,I10 GL 1.1,-,NEGRO,1,2021,OCTUBRE,2021-10-15T00:00:00Z
2021-10-16,ANTIOQUIA,MEDELLIN (CT),SABADO,13:30:00,MIRANDA  C-4,URBANA,VEHICULO INDRIVER,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION L,2016,PLATA,1,2021,OCTUBRE,2021-10-16T13:30:00Z
2021-10-16,ANTIOQUIA,MEDELLIN (CT),SABADO,07:15:00,CASTILLA C-5,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,5001000,AUTOMOVIL,RENAULT,R 9 SUPER,1993,VERDE,1,2021,OCTUBRE,2021-10-16T07:15:00Z
2021-10-16,ANTIOQUIA,MEDELLIN (CT),SABADO,01:40:00,LORENA C-11,URBANA,VEHICULO INDRIVER,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,5001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2016,-,1,2021,OCTUBRE,2021-10-16T01:40:00Z
2021-10-16,ATLANTICO,BARRANQUILLA (CT),SABADO,19:45:00,EL CARMEN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SECUNDARIA,8001000,VEHICULO-PANEL,TOYOTA,COROLA DX,2012,PLATEADO,1,2021,OCTUBRE,2021-10-16T19:45:00Z
2021-10-16,ATLANTICO,BARRANQUILLA (CT),SABADO,04:20:00,LA PRADERA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,PASAJERO VEHICULO,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,TECNICO,8001000,AUTOMOVIL,NISSAN,SENTRA B13,2012,BEIGE,1,2021,OCTUBRE,2021-10-16T04:20:00Z
